estimator,threshold,net_benefit_model,net_benefit_alert_all,net_benefit_alert_none,alert_rate,benefit_over_best_default,block
gradient_boosting,0.45999999999999996,-0.0042025057931738725,-0.7065315580692038,0.0,0.009544008483563097,-0.0042025057931738725,ar
gradient_boosting,0.4799999999999999,-0.004731217880740679,-0.7721673872257115,0.0,0.009544008483563097,-0.004731217880740679,ar
gradient_boosting,0.49999999999999994,-0.002120890774125132,-0.84305408271474,0.0,0.006362672322375398,-0.002120890774125132,ar
gradient_boosting,0.5199999999999999,-0.002474372569812654,-0.9198480028278541,0.0,0.006362672322375398,-0.002474372569812654,ar
gradient_boosting,0.5399999999999999,-0.0016137212411821648,-1.0033196551247174,0.0,0.005302226935312832,-0.0016137212411821648,ar
gradient_boosting,0.5599999999999999,-0.0019280825219319376,-1.0943796394485683,0.0,0.005302226935312832,-0.0019280825219319376,ar
gradient_boosting,0.58,0.0,-1.1941120032318333,0.0,0.0,0.0,ar
gradient_boosting,0.6,0.0,-1.303817603393425,0.0,0.0,0.0,ar
logistic,0.02,0.060077477438483344,0.059666284329214184,0.0,0.9798515376458112,0.00041119310926916036,ar
logistic,0.039999999999999994,0.04012018381053377,0.04007599858607282,0.0,0.8398727465535525,4.4185224460951966e-05,ar
logistic,0.06,0.023984115881861875,0.01965208366237224,0.0,0.7200424178154825,0.004332032219489634,ar
logistic,0.07999999999999999,0.01470791645534604,-0.0016598275623587871,0.0,0.6129374337221634,0.01470791645534604,ar
logistic,0.09999999999999999,0.006716154118062916,-0.023918934841522327,0.0,0.4591728525980912,0.006716154118062916,ar
logistic,0.11999999999999998,0.00361515472862238,-0.04718981972428418,0.0,0.3711558854718982,0.00361515472862238,ar
logistic,0.13999999999999999,0.002170213815383855,-0.07154307134577917,0.0,0.28207847295864263,0.002170213815383855,ar
logistic,0.15999999999999998,-0.004494268545169919,-0.09705600161591674,0.0,0.20254506892895016,-0.004494268545169919,ar
logistic,0.17999999999999997,-0.0018363810361327303,-0.12381346506996346,0.0,0.1261930010604454,-0.0018363810361327303,ar
logistic,0.19999999999999996,-0.004241781548250261,-0.15190880169671256,0.0,0.06468716861081654,-0.004241781548250261,ar
logistic,0.21999999999999995,-0.002012127144682816,-0.1814449248171411,0.0,0.036055143160127257,-0.002012127144682816,ar
logistic,0.23999999999999996,-0.0022325166043422437,-0.2125355807333816,0.0,0.015906680805938492,-0.0022325166043422437,ar
logistic,0.25999999999999995,-0.0012324095038835229,-0.24530681264509466,0.0,0.01166489925768823,-0.0012324095038835229,ar
logistic,0.27999999999999997,-0.001413927182750088,-0.2798986685519028,0.0,0.007423117709437964,-0.001413927182750088,ar
logistic,0.3,-0.0007574609907589761,-0.31646720193910016,0.0,0.005302226935312832,-0.0007574609907589761,ar
logistic,0.31999999999999995,0.0005614122637390059,-0.35518682552554415,0.0,0.0021208907741251328,0.0005614122637390059,ar
logistic,0.33999999999999997,0.0005141553391818505,-0.3962530929657121,0.0,0.0021208907741251328,0.0005141553391818505,ar
